0	ALLEUR_NMATCH_sprime_results.bed	ALL1KG_NMATCH_sprime_results.bed	ALLEUR_sprime_results.bed	ALL1KG_sprime_results.bed
Diagnoses_-_main_ICD10:_M17_Gonarthrosis_arthrosis_of_knee.M17.bgz	0.9891934860555924	0.6038086662079296	0.503813030319431	0.5280406815642547
Diagnoses_-_main_ICD10:_R07_Pain_in_throat_and_chest.R07.bgz	0.5366629035042362	0.4020304061302108	0.8292801647880415	0.843272602628107
Diastolic_blood_pressure,_automated_reading.4079_irnt.bgz	0.9978823703028132	0.8245892513603371	0.023292485532612484	0.008509477599610973
Diseases_of_the_circulatory_system.IX_CIRCULATORY.bgz	0.8909090861162218	0.5179301396150146	0.1215654282898198	0.32748606567523497
Diseases_of_the_digestive_system.XI_DIGESTIVE.bgz	0.2782863997280663	0.35170201121550393	0.9072337316982948	0.7931708387493075
Diseases_of_the_musculoskeletal_system_and_connective_tissue.XIII_MUSCULOSKELET.bgz	0.35344462115079744	0.4318487522087695	0.5146144810721797	0.29866890173020333
Diseases_of_the_nervous_system.VI_NERVOUS.bgz	0.7879301571625078	0.6803803050220798	0.6728357496358691	0.8249677983465264
Diseases_of_veins,_lymphatic_vessels_and_lymph_nodes,_not_elsewhere_classified.I9_DISVEINLYMPH.bgz	0.4962221530226471	0.3135242784079275	0.6918657879673314	0.907498326212418
Disorders_of_gallbladder,_biliary_tract_and_pancreas.K11_GALLBILPANC.bgz	0.837071202779124	0.5577640440016092	0.8589204110754245	0.8124688135878082
Disorders_of_lens.H7_LENS.bgz	0.7392605604743584	0.6992033902461192	0.4826335559972703	0.5805107478304351
Doctor_diagnosed_hayfever_or_allergic_rhinitis.22126.bgz	0.6359368840442743	0.7127521963170969	0.8643914690895854	0.7114277546972567
Dried_fruit_intake.1319.bgz	0.7174235334292682	0.9161450944969898	0.2319841540953317	0.5322068329120833
Drive_faster_than_motorway_speed_limit.1100.bgz	0.31535945272929344	0.1871164391499069	0.023277235981011647	0.0035521100244764506
Duration_of_moderate_activity.894.bgz	0.020292630370220856	0.017455551468634548	0.0022339220018786424	0.00147798139152306
Duration_of_vigorous_activity.914_irnt.bgz	0.13527675020065835	0.06643350845714105	0.0499475498369034	0.019965695758502083
Duration_of_walks.874_irnt.bgz	0.260114375412167	0.17460176589635146	0.07030344278760205	0.03875380411065508
Duration_screen_displayed.4290_irnt.bgz	0.14629783055213774	0.17539651316497726	0.003941367464557134	0.002250024872551163
Duration_to_first_press_of_snap-button_in_each_round.404_irnt.bgz	0.662406410246169	0.5576832603181485	0.07141765077595096	0.03767879419797104
Eosinophill_count.30150.bgz	0.7129136683442435	0.7004968598973527	0.368682285380864	0.2896138953892909
Eosinophill_percentage.30210_irnt.bgz	0.6199996981398357	0.5260274483258267	0.3500879992395618	0.24850173109869186
Ever_depressed_for_a_whole_week.4598.bgz	0.3590462742434476	0.34707392576306106	0.8844620326449274	0.869480836975359
Ever_felt_worried,_tense,_or_anxious_for_most_of_a_month_or_longer.20421.bgz	0.2660737311440917	0.1844587051744488	0.596912521242964	0.4673879183930617
Ever_had_period_extreme_irritability.20502.bgz	0.596753812720585	0.2659661686107951	0.21863215661732596	0.12297189705803332
Ever_had_prolonged_feelings_of_sadness_or_depression.20446.bgz	0.365897874747803	0.25120708600471137	0.6915981831207576	0.901293907742435
Ever_had_prolonged_loss_of_interest_in_normal_activities.20441.bgz	0.8221416849197714	0.7456552581045242	0.9067689812267024	0.9533075843722184
Ever_smoked.20160.bgz	0.22375562698891568	0.3171670545510161	0.6337071312789584	0.4845356017757458
Ever_sought_or_received_professional_help_for_mental_distress.20499.bgz	0.9282815196386448	0.8351522136250014	0.47924496657657506	0.7747245848134181
Ever_suffered_mental_distress_preventing_usual_activities.20500.bgz	0.5168675867408788	0.22007055091081046	0.9189269177936292	0.5294653115908694
Ever_thought_that_life_not_worth_living.20479.bgz	0.8993241113279322	0.9824174651319988	0.3681953760544359	0.6467555665625013
Ever_used_hormone-replacement_therapy_HRT.2814.bgz	0.9309038984277264	0.923255532392657	0.163858976295773	0.2153065158693319
Exposure_to_tobacco_smoke_outside_home.1279.bgz	0.2450378219964596	0.1724567182570244	0.7427143146477098	0.948982337973138
Facial_ageing.1757.bgz	0.20678255101367815	0.3047609678925846	0.23421509594420115	0.2293813024402852
Falls_in_the_last_year.2296.bgz	0.5237751526951342	0.3244742734934461	0.4489055307583537	0.2672209246331613
Family_relationship_satisfaction.4559.bgz	0.6289504548774216	0.625267425927757	0.850730219438407	0.9247829162014736
Fathers_age_at_death.1807_irnt.bgz	0.7227104807140221	0.9548363443261147	0.765606733999791	0.5153641453769326
Fed-up_feelings.1960.bgz	0.2591627474043265	0.1793506013399383	0.0041897723496343575	0.0027724341036773877
Felt_hated_by_family_member_as_a_child.20487.bgz	0.5404511363018533	0.7290495228055264	0.31856885534299184	0.16855354735227684
Felt_loved_as_a_child.20489.bgz	0.3535315365656733	0.30099266843780725	0.0304973423304307	0.022538893201355555
Felt_very_upset_when_reminded_of_stressful_experience_in_past_month.20498.bgz	0.14219396205306226	0.10644958160191624	0.15667997721223745	0.3083781477822735
FI3_:_word_interpolation.4957.bgz	0.41115937530566615	0.5128331999080749	0.155410229279888	0.17071797990105378
FI4_:_positional_arithmetic.4968.bgz	0.5313889136355037	0.2551805494327185	0.25464528239860473	0.09331593507038519
FI6_:_conditional_arithmetic.4990.bgz	0.8838591909627782	0.973584579828636	0.3178169186337258	0.4030151629639927
FI8_:_chained_arithmetic.5012.bgz	0.2889152135446585	0.6629982266287351	0.17365888407038138	0.2271511034544888
Financial_situation_satisfaction.4581.bgz	0.986548297903379	0.6908670514124826	0.7314100954070992	0.999074821440264
Fluid_intelligence_score.20016_irnt.bgz	0.44814409330914906	0.3760217473897803	0.02056972876597527	0.00580024275906939
Forced_expiratory_volume_in_1-second_FEV1.3063_irnt.bgz	0.15482559257131476	0.04087441608222873	0.9641221449353522	0.7369192390800462
Forced_expiratory_volume_in_1-second_FEV1,_Best_measure.20150_irnt.bgz	0.1303282226982574	0.04190409546047883	0.7144500595859616	0.4399503569875878
Forced_expiratory_volume_in_1-second_FEV1,_predicted.20153_irnt.bgz	0.9800533716896987	0.9273061195262824	0.4313076297020237	0.4758374840271404
Forced_expiratory_volume_in_1-second_FEV1,_predicted_percentage.20154_irnt.bgz	0.5255250264286212	0.3648610258635979	0.4386322909339397	0.6759024873534414
Forced_vital_capacity_FVC.3062_irnt.bgz	0.07128176385190979	0.025008535383483	0.8090721560621718	0.6072038428520616
Forced_vital_capacity_FVC,_Best_measure.20151_irnt.bgz	0.05636925787731518	0.02369628597826823	0.5631264093391857	0.3981182705229547
Fracturedbroken_bones_in_last_5_years.2463.bgz	0.07993120204322621	0.16873108515829	0.5825184556140528	0.7155942773017527
Frequency_of_depressed_mood_in_last_2_weeks.2050.bgz	0.6548785846028705	0.835766205415839	0.2841170624103032	0.362547808278656
Frequency_of_tenseness__restlessness_in_last_2_weeks.2070.bgz	0.2815155048745901	0.2705888281025383	0.2833472296143302	0.2415043008931897
Frequency_of_tiredness__lethargy_in_last_2_weeks.2080.bgz	0.857873117377745	0.994684438974196	0.29372309009525466	0.4134932254455099
Frequency_of_unenthusiasm__disinterest_in_last_2_weeks.2060.bgz	0.2586322045770019	0.4629161945234597	0.05689457295298168	0.06000365691245321
Fresh_fruit_intake.1309.bgz	0.24058748240379285	0.245200722970348	0.005417616011005633	0.009050867323722064
Friendships_satisfaction.4570.bgz	0.5591633639831946	0.641422980860563	0.1007958950582438	0.10637341834199054
Gas_or_solid-fuel_cookingheating:_An_open_solid_fuel_fire_that_you_use_regularly_in_winter_time.6139_3.bgz	0.08262802057219992	0.04285788152745166	0.14500433236294247	0.07521909224754966
General_happiness.20458.bgz	0.3047019764495225	0.13945167406080686	0.004508446048029961	0.0016107915088018046
General_happiness_with_own_health.20459.bgz	0.7526030141884333	0.7464067198165814	0.1103707823881006	0.14132906972652512
Getting_up_in_morning.1170.bgz	0.6361336190145856	0.891946853958767	0.7948048905850793	0.297295873062753
Glycated_haemoglobin_mmolmol.30750_irnt.gz	0.12942885241717486	0.14709397477865144	0.4235193129921253	0.44121112133906387
Gonarthrosis_arthrosis_of_kneeFG.KNEE_ARTHROSIS.bgz	0.9891934860555924	0.6038086662079296	0.5038130303193219	0.5280406815642547
Guilty_feelings.2030.bgz	0.1294289402199338	0.11242587419576187	0.6073405263144573	0.6590880066492633
Haematocrit_percentage.30030_irnt.bgz	0.07268847221118012	0.11759568469216942	0.5129627920760822	0.5707076933321655
Haemoglobin_concentration.30020_irnt.bgz	0.21615700471356786	0.4109965373852866	0.6177243478429612	0.7813401453847072
Hairbalding_pattern:_Pattern_1.2395_1.bgz	0.06764758543257678	0.10081125078971244	0.4386969643526695	0.3609543172387815
Hairbalding_pattern:_Pattern_2.2395_2.bgz	0.1642217947132986	0.16414537048733727	0.3208719584532209	0.28207809085558416
Hairbalding_pattern:_Pattern_4.2395_4.bgz	0.02678167743338219	0.0325377168828875	0.17096796269156786	0.1451062658483742
Hand_grip_strength_left.46_irnt.bgz	0.616987219434736	0.5221108618187849	0.04464927679726861	0.025426579192065896
Hand_grip_strength_right.47_irnt.bgz	0.9049368159486288	0.7408815152841921	0.18134123108274328	0.23128024777267064
Happiness.4526.bgz	0.6607150232276826	0.4545191178869775	0.16095839195360587	0.07910982430662784
Health_satisfaction.4548.bgz	0.41642379208049374	0.4089752573568287	0.9622205154273272	0.8688995603436717
Hearing_difficultyproblems:_No.2247_0.bgz	0.858020727832213	0.9665164714616028	0.26824086896475363	0.1914520431369382
Hearing_difficultyproblems_with_background_noise.2257.bgz	0.08868734751720903	0.1020857777619296	0.058443647158171165	0.05069191077950885
Hearing_difficultyproblems:_Yes.2247_1.bgz	0.8308834864860376	0.950636587330111	0.2829562888571941	0.19564911594312587
Heel_bone_mineral_density_BMD.3148_irnt.bgz	0.37612209781713024	0.5739141641911405	0.8933621004876006	0.7081970928460706
Heel_bone_mineral_density_BMD_left.4105_irnt.bgz	0.8879199066587106	0.8343347358716022	0.25333762519451347	0.2671934053999509
Heel_bone_mineral_density_BMD_right.4124_irnt.bgz	0.5661742876293832	0.7212914133808954	0.6649095866316531	0.6056311784784421
Heel_bone_mineral_density_BMD_T-score,_automated.78_irnt.bgz	0.38075955643780623	0.5813451451254618	0.896711818726827	0.7085050603064385
Heel_bone_mineral_density_BMD_T-score,_automated_left.4106_irnt.bgz	0.9661491815097648	0.967197595895351	0.3451446193295121	0.3503853593422339
Heel_bone_mineral_density_BMD_T-score,_automated_right.4125_irnt.bgz	0.5465840050835116	0.6976687305251021	0.6718157514740348	0.6089519104327898
Heel_Broadband_ultrasound_attenuation,_direct_entry.3144_irnt.bgz	0.5954942708912676	0.8073686811761625	0.5959188031333645	0.4568866758146174
Heel_broadband_ultrasound_attenuation_left.4101_irnt.bgz	0.8279198496223678	0.8749386787768736	0.21568929901147926	0.2600670759432316
Heel_broadband_ultrasound_attenuation_right.4120_irnt.bgz	0.5785423867393765	0.6707156914424023	0.6389925733848605	0.6188931354249054
Heel_quantitative_ultrasound_index_QUI,_direct_entry.3147_irnt.bgz	0.38076847179000217	0.5812115739521289	0.8967312585515973	0.7087014592443932
Heel_quantitative_ultrasound_index_QUI,_direct_entry_left.4104_irnt.bgz	0.965872653846833	0.967443363538632	0.3452946200850545	0.3505100891396632
Heel_quantitative_ultrasound_index_QUI,_direct_entry_right.4123_irnt.bgz	0.5464086378542182	0.6974663078841054	0.6720818646912146	0.609281806867237
Hip_circumference.49_irnt.bgz	0.7742589905584267	0.9050549578367538	0.019751357540319082	0.010178053722596787
Home_location_-_north_co-ordinate_rounded.22704_irnt.bgz	0.3944941073631872	0.11727584066057888	0.7435972147616704	0.2422067272782407
Hospital_episode_type:_General_episode.41231_1.bgz	0.6628283572874902	0.5924830925490794	0.8973129487936968	0.9555913096060016
Hot_drink_temperature.1518.bgz	0.8339023786733375	0.6088404744266778	0.01853031546333584	0.0009417365254730359
How_are_people_in_household_related_to_participant:_Husband,_wife_or_partner.6141_1.bgz	0.8781919862507479	0.8166359519765009	0.6753452430837991	0.600521596775218
IGF-1_nmolL.30770_irnt.gz	0.15298912510148152	0.19591224684936395	0.31664200589685293	0.40576338271856105
Illnesses_of_father:_Diabetes.20107_9.bgz	0.41104483145604104	0.3394692979562901	0.12065521662179908	0.08851053412975651
Illnesses_of_father:_Heart_disease.20107_1.bgz	0.6837351418509929	0.3466020076150531	0.9709446103641428	0.8922684132991994
Illnesses_of_father:_High_blood_pressure.20107_8.bgz	0.44636041077573096	0.517836438542975	0.33504707380849214	0.4862669704156255
Illnesses_of_mother:_Diabetes.20110_9.bgz	0.5179434046876848	0.6769955406065444	0.7099547070362348	0.9121910331725231
Illnesses_of_mother:_High_blood_pressure.20110_8.bgz	0.7869983066138211	0.767462781708181	0.4249729226649068	0.7538135976874323
Illnesses_of_mother:_None_of_the_above_group_1.20110_100.bgz	0.909305855536096	0.5559061559388849	0.6019731289827938	0.9800472564932776
Illnesses_of_siblings:_Diabetes.20111_9.bgz	0.8323346533938882	0.8221581195497007	0.6242082398565112	0.7583395134114923
Illnesses_of_siblings:_Heart_disease.20111_1.bgz	0.08824698518749217	0.08278394903368792	0.08110467334127641	0.09728122143046179
Illnesses_of_siblings:_High_blood_pressure.20111_8.bgz	0.1716605191128558	0.09382943970883187	0.013161319834672546	0.008641905070665295
Illnesses_of_siblings:_None_of_the_above_group_1.20111_100.bgz	0.1823077373327827	0.1715000783578681	0.03722181275349788	0.045757810044478577
Illness,_injury,_bereavement,_stress_in_last_2_years:_Financial_difficulties.6145_6.bgz	0.126880443586152	0.2500166077152041	0.5497015035553017	0.5773925813163927
Illness,_injury,_bereavement,_stress_in_last_2_years:_None_of_the_above.6145_100.bgz	0.7934922927305541	0.9681619756881802	0.8188072208935405	0.7465298736990441
Illness,_injury,_bereavement,_stress_in_last_2_years:_Serious_illness,_injury_or_assault_to_yourself.6145_1.bgz	0.458783325167345	0.6547888917387266	0.34229443382254	0.4598130962253554
Immature_reticulocyte_fraction.30280_irnt.bgz	0.56288849047883	0.757499717634048	0.5734455770163791	0.6268989786736329
Impedance_of_arm_left.23110_irnt.bgz	0.05381227093008782	0.1079475267661432	9.950684485399192e-06	0.00010780735322707916
Impedance_of_arm_right.23109_irnt.bgz	0.16283804179962172	0.21914286106418152	9.036167476094892e-05	0.0003738553935488005
Impedance_of_leg_left.23108_irnt.bgz	0.7584371972965619	0.6996296752432672	0.06357475479015329	0.08204704537976897
Impedance_of_leg_right.23107_irnt.bgz	0.6813391958268497	0.6272281088709336	0.056898063265764964	0.06943556906419443
Impedance_of_whole_body.23106_irnt.bgz	0.19473035893054816	0.2265617952394599	0.0018017574932787696	0.004974984248954165
Injury,_poisoning_and_certain_other_consequences_of_external_causes.XIX_INJURY_POISON.bgz	0.16725946338444866	0.20336792692896472	0.18833294639087175	0.31290284831793025
Intra-ocular_pressure,_corneal-compensated_left.5262_irnt.bgz	0.8155875527393468	0.9828663637044056	0.2758965902647785	0.5801035517398662
Intra-ocular_pressure,_corneal-compensated_right.5254_irnt.bgz	0.5603892988068212	0.6752383357706195	0.325153504444336	0.5307858698576258
Intra-ocular_pressure,_Goldmann-correlated_left.5263_irnt.bgz	0.3114112525785252	0.4916500194651193	0.18508730927800027	0.4688387500310252
Intra-ocular_pressure,_Goldmann-correlated_right.5255_irnt.bgz	0.2148830825342874	0.2831538157398757	0.1557044313100086	0.2954161063815748
Invitation_to_complete_online_24-hour_recall_dietary_questionnaire,_acceptance.110001.bgz	0.8190555623477238	0.8108050615290211	0.2703060145605518	0.15490836846405273
Irritability.1940.bgz	0.8236313811239203	0.8204947438783962	0.14274287951823725	0.1308171519290884
Ischaemic_heart_disease,_wide_definition.I9_IHD.bgz	0.714344323545426	0.8052946336496691	0.01672145439523618	0.022733229480902808
Job_involves_heavy_manual_or_physical_work.816.bgz	0.6647556354539386	0.5619727949772317	0.03401881236825664	0.034185679752558505
Job_involves_mainly_walking_or_standing.806.bgz	0.714060741715498	0.7605061484366299	0.1020702401280894	0.11436981961392427
Job_involves_shift_work.826.bgz	0.3080942575166927	0.816424311793791	0.21923548186112773	0.4636031399996944
Leg_fat-free_mass_left.23117_irnt.bgz	0.9739579252351936	0.7270373592702606	0.019915560589667175	0.02753079742637224
Leg_fat-free_mass_right.23113_irnt.bgz	0.9159932090281164	0.8722500848891142	0.02792026393056747	0.03717416330208576
Leg_fat_mass_left.23116_irnt.bgz	0.639232781458464	0.9464245945554636	0.03287362061789175	0.010142929788984423
Leg_fat_mass_right.23112_irnt.bgz	0.6989638134520633	0.8718728662208229	0.0329822731661921	0.009456043089057896
Leg_fat_percentage_left.23115_irnt.bgz	0.2815992714319887	0.5719441832644281	0.06786161008482185	0.022248707648470912
