0	ALLEUR_NMATCH_sprime_results.bed	ALL1KG_NMATCH_sprime_results.bed	ALLEUR_sprime_results.bed	ALL1KG_sprime_results.bed
Leg_fat-free_mass_right.23113_irnt.bgz	0.26045658503400004	0.23095682120299998	0.12140745532099999	0.109882901984
Leg_fat_mass_left.23116_irnt.bgz	0.289898295254	0.241427059061	0.13868445533399998	0.11211013611500001
Leg_fat_mass_right.23112_irnt.bgz	0.289885557518	0.24306068389000002	0.13916107984	0.113740326313
Leg_fat_percentage_left.23115_irnt.bgz	0.28476554190299996	0.247594150698	0.129852799033	0.109206174739
Leg_fat_percentage_right.23111_irnt.bgz	0.283902435632	0.24831798963000004	0.130534066215	0.111005902125
Leg_pain_on_walking.4728.bgz	0.8765747304620001	0.807153241009	0.398095227867	0.375171106119
Leg_predicted_mass_left.23118_irnt.bgz	0.25642057977	0.227112872782	0.120266350746	0.109752577453
Leg_predicted_mass_right.23114_irnt.bgz	0.261053181617	0.231563601505	0.121441505597	0.10989958791400001
Leisuresocial_activities:_Adult_education_class.6160_4.bgz	1.23431288914	1.13960838451	0.49544597876199997	0.446597051983
Leisuresocial_activities:_None_of_the_above.6160_100.bgz	0.522707553859	0.5242533292589999	0.261333487293	0.246615357524
Leisuresocial_activities:_Other_group_activity.6160_5.bgz	0.9677159027410001	0.934876248203	0.47754871622100004	0.439302011971
Leisuresocial_activities:_Pub_or_social_club.6160_2.bgz	0.742630794346	0.6735309593600001	0.327979485406	0.286744226631
Leisuresocial_activities:_Religious_group.6160_3.bgz	0.500274410214	0.48732367658799997	0.222758470682	0.20873623778499997
Leisuresocial_activities:_Sports_club_or_gym.6160_1.bgz	0.611581839216	0.579601602901	0.276302872814	0.255027102377
Length_of_time_at_current_address.699_irnt.bgz	0.818545965709	0.766845340135	0.36171363338699997	0.34183987322
Lifetime_number_of_sexual_partners.2149.bgz	0.42607241676700003	0.40918248275799995	0.20013819002900002	0.19037408032000003
Light_smokers,_at_least_100_smokes_in_lifetime.2644.bgz	0.9367937822519999	0.895059358055	0.378746900903	0.351090103283
Loneliness,_isolation.2020.bgz	0.8564608079889999	0.803247532283	0.333528290579	0.308351107565
Long-standing_illness,_disability_or_infirmity.2188.bgz	0.469021010919	0.44657930601	0.20997660326499998	0.200880113532
Lymphocyte_count.30120_irnt.bgz	0.580897536588	0.527698177477	0.281869487117	0.26293491222300003
Lymphocyte_percentage.30180_irnt.bgz	0.5157636720650001	0.46229107566399996	0.256557925156	0.231248648452
Major_dietary_changes_in_the_last_5_years:_No.1538_0.bgz	0.541909897034	0.511852889338	0.246278156029	0.22856833242600003
Major_dietary_changes_in_the_last_5_years:_Yes,_because_of_illness.1538_1.bgz	0.566219017573	0.554052341771	0.250246814397	0.23816054963199998
Major_dietary_changes_in_the_last_5_years:_Yes,_because_of_other_reasons.1538_2.bgz	0.786044319885	0.738432282527	0.404735302583	0.36410229995300003
Maternal_smoking_around_birth.1787.bgz	0.548546215172	0.5184709858	0.25070485547	0.23418399691999997
